Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
363,0.299166667,0.2538,0.032807332,0.128666686,0.080528459,0.07886412,-0.023567884,-0.063766887,-0.152362996,-0.139533762,-0.029788907,0.00644999,-0.077317876,0.301744095,0.061999529,0.042640499,0.172742911,0.205255472,0.045544161,0.372345453,0.296379014,0.179204062,0.112947933,0.063214379,0.01829066,0.069873463,0.082243394,0.163219842,0.024388877,0.04892668,0.858297927,3.611563939,-21.0180706,3.662638187,0.60032443,3.61482469,-4.57E-05,0.001655779,0.000531952,20.7420103,11.195014
364,0.07,-0.0234,-0.00473626,0.146998633,-0.158700273,0.012264656,0.070916463,0.046288046,0.016552496,-0.188249565,-0.115574847,-0.130383537,0.227776691,0.488907419,0.065252065,0.020290788,-0.000992295,0.39197788,0.084587966,0.301938926,0.222615805,0.145687773,-0.011488055,0.191636014,0.07824628,0.058980543,0.054816886,0.067075821,0.012391991,0.09193938,0.921142124,3.573140515,-20.18576839,3.62869215,0.666872934,3.59359625,5.48E-05,-0.00047193,0.001054022,20.021169,13.005271
365,0.073055556,0.1236,0.198727755,-0.021167643,-0.154159306,-0.092445543,0.035114483,-0.072525592,-0.102471609,-0.175406984,-0.132346142,-0.125494767,0.341398583,0.096701531,-0.005211186,0.273340838,0.30683253,0.111480473,0.208624525,0.241107549,-0.031981145,0.108052308,0.230004487,0.010879363,0.192360882,0.124030653,0.119763043,-0.028221504,0.047161816,0.01390324,1.017443164,3.823568454,-21.90574495,3.88522768,0.743374543,3.85689515,4.91E-05,0.002416233,-0.00026805,21.7822833,12.176078
366,0.112777778,-0.078,0.182289424,0.00345881,0.028885045,-0.138731342,-0.104051514,-0.000844183,-0.13591147,-0.149625399,-0.049592113,-0.070182973,0.223081667,0.416514009,-0.097175174,-0.00183538,0.242484884,0.097620999,-0.007469415,0.245137898,0.015557234,0.007989166,0.189249269,-0.020177923,0.109925482,0.117497369,0.070288473,0.110558452,0.104491118,0.074186543,1.012445408,3.973335956,-22.86146091,4.034281731,0.727129704,3.99205803,8.80E-05,0.001570386,-0.000472666,22.6140276,11.412098
367,-0.015555556,0.0186,0.088981498,-0.037167359,0.186692225,0.014652007,0.088100267,-0.09051756,0.060278043,0.018897754,0.02712243,-0.084382439,0.220007382,0.199546209,0.299836793,0.255178906,0.18202618,0.107983105,0.241430389,-0.014301433,-0.003082701,0.22116881,0.096143988,0.202746992,0.032737884,0.133245531,0.175815032,0.17552571,0.109292198,0.008731021,0.978304583,3.751415593,-21.8145051,3.810520411,0.707692187,3.76109594,0.000117806,0.001878396,-0.000182389,21.5406512,11.798206
368,-0.04,0.1572,0.11666073,0.027908216,-0.189027842,-0.123154725,-0.11550608,-0.065641303,-0.063795302,-0.18680889,0.001058117,-0.012405775,0.201194297,-0.082970679,0.030183172,0.072181701,0.296796024,0.316167494,-0.058156409,0.337108127,0.052493271,0.123348754,0.151398167,9.95E-05,0.027473626,0.05095652,0.190319383,0.094638017,0.063797481,-0.008955761,1.13763969,3.878059415,-22.13819227,3.94797039,0.854225442,3.9164224,0.000162259,0.00450826,-0.000701303,22.0019226,11.572371
369,0.183055556,0.1068,-0.084757003,0.189261653,-0.156518193,-0.157227186,-0.080331478,0.049874657,-0.176487223,-0.026969953,-0.033370071,-0.108036315,-0.069872964,0.243373561,0.094452237,0.203627804,0.170073579,0.12170981,0.087401344,0.324487587,0.146417347,0.030090546,0.189807857,0.129496251,0.050391466,0.131148903,0.172584999,0.035084046,0.10078404,0.013045825,0.862036539,3.549430229,-19.64299584,3.600916624,0.609603046,3.57737423,4.72E-05,0.002085627,-0.000172212,19.5414112,12.066693
370,-0.098055556,0.2076,0.033819808,-0.053381064,0.011476155,0.037807801,0.113206813,-0.11375712,-0.154688181,-0.127476821,-0.07487812,-0.020203279,0.291574475,0.067241766,0.315285513,0.170151109,0.003066681,0.190009303,0.005761162,-0.024195787,0.088048003,0.071584079,0.245985317,0.076018846,0.062323639,0.009827487,0.148196502,0.076778931,0.120833812,0.077772352,1.087976858,3.891744204,-22.3878624,3.958157539,0.806318309,3.92598361,0.000101154,0.002131133,-0.00037829,22.2581025,11.22968
371,0.354166667,0.0984,0.111659613,0.060095226,0.166200906,-0.05380555,-0.125365436,-0.007394615,-0.093464266,-0.14848211,0.022460439,-0.140496631,0.135755316,-0.083314206,0.177964075,0.307463297,0.196952239,0.233322062,-0.030503592,0.044505531,0.139357641,0.080126107,0.144168654,0.144586962,0.003966883,0.135863664,0.06533332,0.193972206,0.029244558,0.046761831,0.944219353,3.63043045,-20.82644812,3.687452316,0.680531882,3.64667674,4.79E-05,0.003214216,-0.000446978,20.5866827,10.443474
372,0.29,0.2622,0.099594259,0.203759008,-0.116210555,0.17629014,0.085222295,-0.027138747,-0.175008733,-0.074355948,-0.084451739,0.023642541,0.319471428,0.143217074,0.090937618,-0.051700153,0.325929731,0.391152265,0.125961688,0.038668769,0.196046208,0.102503671,0.104293042,-0.03589839,0.056352521,0.023086541,-0.030016613,0.122566985,-0.007517326,0.034029112,0.807764613,3.136980589,-17.06042229,3.185685873,0.581819754,3.18119552,4.56E-05,0.001522623,-0.000136545,17.1044719,10.753685
373,0.247222222,-0.0066,0.129463861,-0.092593939,-0.003604198,0.165284618,0.034435801,-0.109769487,-0.05008346,-0.190807757,-0.055449772,-0.034844657,0.136565412,0.4267109,-0.085713165,0.249501407,0.214611386,0.106143331,0.009783627,-0.034307458,0.183279969,0.140740728,0.195285474,0.267302274,0.165994748,0.077833606,0.076977721,0.006125453,0.034481625,0.08058597,0.995084374,3.882492118,-22.74100777,3.942448139,0.715179809,3.89192299,1.68E-05,0.0014972,0.000369882,22.4477487,11.292301
374,-0.052222222,0.0942,0.086656862,-0.05394371,-0.058130228,0.023888543,0.03450658,0.027610313,0.029124839,-0.137775591,-0.005441728,-0.059353857,0.145688245,0.20832315,0.294085298,0.372641548,0.146413625,-0.022038676,0.050646468,0.155608363,0.056960022,0.217908074,0.137230014,0.161274247,0.013296012,0.188543852,0.087916448,0.186895581,0.029959599,0.040039295,1.059449942,4.14459708,-24.66347119,4.208404541,0.762024165,4.15095567,-4.44E-05,0.000217717,0.000332143,24.3254449,11.889736
375,0.299166667,-0.0696,0.163644182,-0.180393521,-0.21933633,-0.131722435,-0.061884631,0.09622624,-0.010525199,-0.172491877,-0.090273845,-0.061171046,0.335062031,0.125740584,0.145742185,0.223681726,0.239637042,0.081404821,0.184333717,0.149244669,0.047557452,0.029325155,0.040555568,0.06482558,-4.75E-05,0.149151889,0.071398963,0.160154023,0.093500012,0.055504483,1.05181958,4.089024737,-23.7018336,4.152435303,0.758645976,4.09693106,8.07E-05,0.002185154,-0.000309049,23.3858827,12.200598
376,0.375555556,0.0312,0.136290725,0.273514364,0.1606438,0.108752385,0.118155793,-0.080840981,0.050984166,-0.146664366,-0.110612084,-0.04901424,0.365620225,-0.087783458,0.4047744,-0.004256924,0.287399413,0.062590629,0.296726503,0.389424739,0.212814677,0.148269084,0.074358591,0.206463616,0.06417127,0.140340846,0.153082054,0.153687408,-0.009898379,0.021570747,0.770273763,3.120130573,-17.67556811,3.166261673,0.546125289,3.14101363,-2.08E-05,0.001688126,0.000415315,17.5583041,11.761736
377,0.134166667,0.0858,0.039913969,0.218786124,-0.186736879,0.132775553,-0.133683632,-0.017582853,-0.1707283,-0.041166046,-0.017393164,-0.024368049,0.315280094,0.271912458,0.068256842,0.004932081,-0.039131075,0.113330328,0.289213955,0.185314257,0.235292896,0.226568761,0.196858215,0.106146932,0.033027566,0.034046751,0.158661021,0.146441767,0.12042159,0.060983055,0.883902931,3.533532455,-19.85904455,3.586582899,0.632107332,3.55562582,7.60E-05,0.001586079,-0.000565947,19.7105303,12.272796
378,0.213611111,-0.057,-0.083515837,-0.004913418,0.066505164,-0.017379084,-0.030080781,0.032535412,-0.030291145,-0.020360083,-0.123001876,-0.033755638,-0.001649478,0.270845573,0.133656465,0.341405939,0.021706955,0.164872693,-0.00901066,0.045117139,0.169823122,0.190628264,0.07636707,0.012016548,0.147804663,0.147180974,0.174829501,0.178864578,0.053734289,0.098766611,0.912816092,3.703508034,-21.02943057,3.758161306,0.647044172,3.72891506,-2.67E-05,0.00109269,0.000160426,20.8797005,11.522189
379,0.219722222,-0.0066,0.084600099,-0.235441474,-0.02259624,0.112775935,-0.009007558,-0.085217578,-0.014595082,0.042914404,-0.033220191,-0.002556966,0.465435238,-0.080282435,0.023232018,0.146653858,0.124682768,-0.022926633,0.19494217,0.012810452,0.265712231,0.054659669,0.240923695,0.205763415,0.092349089,0.008721361,0.145149808,0.18792157,0.080280073,0.033681292,1.02270108,3.774324887,-21.6283046,3.836470842,0.751223519,3.80650341,6.72E-05,0.000748347,-0.000264445,21.4826445,11.511174
380,0.286944444,-0.015,0.029296412,0.094239765,0.105302087,0.139969691,0.11658899,-0.021808187,-0.025301291,-0.096221825,-0.018141099,-0.128275144,-0.071175244,0.415949265,-0.092865095,0.264428445,0.348212537,0.251549569,0.165062806,0.135190054,-0.022334002,0.085501444,-0.000323693,0.009821801,0.01530613,0.148178996,0.14499139,0.087709053,0.035830932,0.057234989,0.799096291,3.504046145,-19.73997178,3.551252604,0.54870851,3.5237759,4.17E-05,0.002284963,-0.001427063,19.6050462,10.8085
381,0.036388889,-0.1032,0.104639714,0.01597979,-0.211462044,0.076536729,0.075077208,-0.056720869,-0.096727193,-0.136634168,-0.084603525,-0.041621815,0.286822683,0.170534674,-0.041020087,0.219409027,0.043785562,0.296936872,0.09667176,0.359088705,0.107348832,0.242761726,0.061817833,0.079097732,0.061160189,0.115878277,0.04164107,0.148086087,0.146233239,0.089787219,1.003905807,3.719502918,-21.06636765,3.780471325,0.736228772,3.7526989,2.46E-07,0.003169746,6.79E-05,20.9708511,12.827673
382,-0.043055556,0.2664,-0.071271031,-0.162943243,-0.04457051,-0.062246412,0.047212025,-0.023453687,0.045400923,-0.17903849,0.001440329,-0.074408895,0.429970178,0.102970955,-0.097292216,0.181732401,-0.022760656,0.095762872,-0.073609384,0.05080064,0.008747369,0.007160249,0.269954653,0.21053764,-0.016730103,0.156996267,0.069182067,0.176387177,0.095979204,0.017267766,1.173608933,4.075180591,-23.66229246,4.147120476,0.877029824,4.09601832,6.85E-05,0.001928378,8.48E-05,23.3655079,10.927176
383,-0.04,0.2874,0.180765534,-0.078384752,0.201345843,-0.033495901,0.001098589,-0.096716372,0.062627987,-0.024131306,-0.116890996,-0.050456131,0.390210619,0.319641867,-0.057827332,-0.02685922,0.250390309,0.334238246,0.116258237,0.124182349,0.23806489,0.153153244,0.201567966,0.082343292,0.053878192,0.166348552,0.104082097,0.074437729,0.059965388,0.043820517,1.193859356,3.823662184,-22.93629642,3.897627354,0.911436293,3.83702263,0.000107809,0.002534762,-0.000562107,22.5886657,11.868897
384,0.002777778,0.006,0.127267516,0.023511244,-0.121999694,-0.109483147,-0.050274539,0.11542953,-0.072610073,-0.012845372,-0.019115501,-0.077704754,0.187218037,0.140467254,0.309765241,0.247389786,0.344394787,0.014243357,0.292301123,0.269126196,0.124646733,0.224547371,0.102948008,0.145915409,0.198905997,0.04793962,-0.020182687,-0.007120282,0.033364663,0.042987186,0.971985012,3.887081509,-22.7574938,3.94541502,0.693383863,3.89167474,9.21E-05,-0.000829259,0.00011762,22.4499792,13.015814
385,0.079166667,0.2622,0.074649661,0.145132425,-0.129024123,-0.100408857,0.027773675,0.069110644,-0.022376356,0.023421699,-0.092855962,-0.003688726,0.453559236,0.294069281,0.032805441,0.212628278,0.162756733,0.003539039,0.183364475,0.216923655,-0.027904755,0.035718709,0.18356843,-0.033133309,0.190944531,0.031799191,0.177683493,0.139954786,0.079891931,0.017061714,0.844154539,3.493060681,-19.4902561,3.543437004,0.594684351,3.50929957,0.000123309,0.001544744,-0.000702423,19.3307956,11.6098
386,0.2075,0.0522,0.079358453,0.113957872,0.213895862,0.137053267,-0.087248432,-0.106597533,-0.030436003,-0.09148841,-0.061240269,-0.016542955,0.081920535,0.049229446,0.358373219,0.210172501,0.28334799,0.153057012,-0.044962804,0.339026835,0.201381734,0.02122095,0.214063745,0.218289873,0.016370345,0.091706994,0.156280162,0.046913246,0.004576469,0.009853112,0.908038819,3.582608474,-20.88558853,3.637223005,0.650553931,3.59944937,9.68E-06,0.001189337,0.000226261,20.6847625,11.24193
387,0.250277778,0.0396,-0.028551149,-0.095712494,0.233057266,-0.12930958,-0.052714583,0.062497581,-0.145946842,-0.128711863,-0.069071973,-0.140156481,0.022112113,0.17239221,-0.056735435,0.250008409,0.198134965,0.285785072,0.397791693,0.075972473,0.095616095,0.229089171,0.123937708,0.227713164,0.080783784,0.080106624,0.155962252,0.030424182,0.079125139,0.042249875,1.028665502,3.817836635,-22.38854254,3.880292654,0.751873913,3.81377385,-3.15E-05,0.002074353,0.000546554,21.965551,12.264991
388,0.024166667,0.1026,0.023533429,-0.243769739,0.067525045,0.128040992,0.003218435,0.052723547,-0.035699537,-0.019322924,-0.058729859,-0.12570995,0.345613441,0.035995518,-0.03472665,0.179111987,0.228905163,0.26411299,0.104212234,0.197061636,0.201528054,-0.003928695,0.162852002,0.216846521,0.19377892,0.087173859,0.108457754,-0.005300217,0.108032523,-0.005784363,1.163180553,3.975924797,-23.59259879,4.047379017,0.874565766,3.98955524,7.74E-05,0.001075778,-0.00088493,23.2632516,12.137715
389,0.259444444,0.2664,0.151121394,0.10748526,0.019093297,-0.103757405,-0.026379875,0.010480613,-0.119592108,-0.174912982,-0.008339063,0.024693686,0.400919756,-0.020649443,-0.078018164,0.394577275,0.030741964,0.263183038,0.246709883,0.341101178,0.094474782,0.142836761,0.200417297,-0.038848448,0.09050789,0.12575048,0.073090009,0.188507466,-0.005834855,-0.007900538,0.931097457,3.470406097,-19.82555533,3.526902437,0.680170885,3.48426244,0.000147953,0.001428669,-0.000529659,19.5851674,11.812875
390,0.314444444,0.0564,-0.032600695,0.207836247,-0.095198287,0.181211532,0.146028062,0.057519356,-0.171726682,-0.161405633,-0.139017387,0.029863654,0.266996182,0.46041339,0.05793081,0.250772344,0.14500611,0.267796636,0.023492028,0.287765507,0.290441363,0.249289125,0.185873389,0.024766697,0.177664603,0.198024577,0.04315473,0.112948127,0.057420622,-0.000613779,0.84357524,3.118936875,-17.48963681,3.170184135,0.618123523,3.15327856,-1.79E-05,0.002290248,0.000229807,17.4408338,12.604746
391,0.354166667,-0.0234,0.181299147,0.130794762,-0.005433581,-0.034262213,0.139891411,-0.012749883,-0.084143469,-0.180180643,0.018568052,-0.032326603,0.180754602,-0.038829776,0.30079281,0.028532464,0.030094506,-0.00790544,0.046775898,0.316296227,0.172677583,0.128314409,0.128370575,0.209169233,0.187905092,0.05816515,0.112765473,0.081375705,0.140170078,0.034348269,0.824674125,3.44465169,-19.3885838,3.49378705,0.578056459,3.4593521,0.000107025,0.001818022,-0.000334194,19.2212754,11.110718
392,0.363333333,0.174,0.121872935,-0.1074618,0.169288699,0.113569481,0.092901995,0.102261579,-0.047845318,-0.031708947,-0.051048717,-0.093569655,0.411714244,0.284213065,0.181260843,0.197125659,0.087319222,0.094173168,0.067739322,0.199623532,0.238900831,-0.008328505,0.094444396,0.249537251,0.028652719,0.04032804,0.108944014,0.071419615,0.074807913,0.0473045,0.872207745,3.544567306,-20.65232022,3.596775055,0.617761981,3.55686305,0.000110623,0.001532586,-0.00077019,20.4026286,11.31061
393,0.296111111,0.1194,0.188465687,0.191660476,-0.049178786,-0.011922923,-0.100315196,-0.058865145,-0.172687869,0.027378677,-0.144465594,-0.064720971,0.272923498,0.478477713,0.111479241,-0.030207428,0.064158495,0.298517029,-0.03922154,0.110487845,0.015088964,0.185744264,0.221100087,0.265404879,0.169722668,0.001029909,0.055945998,0.06755034,0.13266191,-0.003572783,0.840072382,3.267750913,-17.87246024,3.318391323,0.605106566,3.30588715,3.18E-05,0.002748974,-3.57E-05,17.8534051,11.437447
394,0.293055556,-0.0402,0.180236289,-0.150604337,0.223052979,-0.022080365,0.011297675,-0.044801663,0.049852518,-0.156717269,-0.016157409,-0.003921911,-0.015088276,0.269297931,0.350788032,0.224723675,0.102706876,-0.056433477,0.336799942,-0.051157904,0.154873195,0.216769847,-0.047337407,0.040446055,-0.010140863,0.018590393,0.023951249,0.050589327,0.031096372,0.001085436,0.992602349,4.140046567,-24.83307101,4.199202061,0.693163105,4.12753055,2.62E-06,0.001371099,0.000176654,24.3830228,10.884377
395,0.308333333,-0.0486,0.037991826,0.086378571,-0.02172474,0.119265672,-0.078468574,-0.010424613,-0.02388038,-0.093894161,-0.148339756,-0.000908451,0.235860069,0.276986032,0.332762071,-0.036170946,0.173640568,0.241438279,-0.011717107,0.114506268,0.043029467,0.204478465,0.117191583,-0.021952304,-0.001754382,0.192379939,-0.031836075,-0.0109312,0.060094899,0.005088471,0.899037943,3.606972087,-20.36677985,3.660899401,0.639059705,3.63537284,-1.80E-05,0.002366825,0.000218252,20.2659547,11.142735
396,0.128055556,0.0438,-0.0771572,0.116355795,-0.221490782,-0.194694471,0.032556274,-0.032723508,0.05262233,-0.10776169,0.006656847,-0.021477351,0.289749917,-0.093089604,0.259506845,0.090575769,0.190584741,0.068143471,0.32059603,0.068101378,0.11804956,0.061756022,0.278024447,0.033323591,0.073998979,0.174351455,0.027280518,0.055585943,0.046099754,-0.003609997,0.901319339,3.650268155,-20.06154076,3.704249144,0.641326554,3.68045748,9.83E-06,0.000414733,-9.06E-05,19.9669523,12.20142
397,0.018055556,0.1488,-0.022422362,-0.186978708,-0.22654724,-0.196775365,-0.067351234,-0.052575917,-0.039935958,-0.138802101,-0.087462281,-0.048776089,-0.090059859,0.189105039,0.267494559,0.008800922,0.042747416,0.24543296,0.124748147,0.363619131,0.086652234,0.106745198,0.10723413,0.083826277,0.184346807,0.164774986,0.113247769,0.072972526,0.118857961,0.024724105,1.135133361,4.200799678,-24.71726676,4.269749641,0.831984593,4.20671017,0.000545517,0.003403602,-0.004248142,24.3530073,13.069253
398,0.320555556,0.2202,0.185668682,0.05339176,0.035415952,0.121107896,-0.103611882,0.096486149,-0.057157384,-0.009431008,-0.087016036,-0.063018607,-0.081617669,0.480448863,-0.068523082,-0.033903418,0.202088251,0.026652512,0.384500639,0.083509277,0.052796471,0.133775188,0.088561635,0.200582366,0.006498807,0.021371367,0.147274755,0.183983218,-0.010596154,0.057129003,0.90134534,3.570373875,-20.69239831,3.624551296,0.639391043,3.5855942,0.000131935,0.000513078,-0.000666938,20.466548,10.545457
399,0.015,0.0606,0.140671285,-0.161708078,0.03638836,-0.153512681,0.020522316,0.029137497,-0.00741995,0.025555893,-0.112715766,-0.071658765,0.097984701,0.101631402,0.102519812,0.392166035,0.054888529,0.0205834,0.293075675,0.256301191,0.144999567,0.000976071,0.052666881,0.190138047,0.047381143,-0.008931076,0.044546207,-0.004523358,0.03528356,0.046921259,1.045270394,4.102794088,-24.30797074,4.165714264,0.750256055,4.1079062,3.96E-06,0.001353946,0.000189265,23.9684564,12.102204
400,0.1525,-0.0192,0.053820098,0.098094967,0.189912351,0.002213714,-0.037003173,-0.094457958,-0.094766553,-0.147183959,-0.004960277,-0.006844309,-0.03524373,0.436992585,0.04462522,-0.056557393,0.149166407,0.227345262,0.360413484,0.073527264,0.277699216,0.155438408,-0.025095901,0.201416946,0.026900124,0.089651499,0.023728567,0.131985807,0.115402598,0.058900032,0.942261661,3.710821654,-21.72878826,3.767511129,0.673313925,3.7081776,4.37E-05,0.001922958,0.000143549,21.3578887,11.994329
401,0.381666667,-0.0528,-0.030358971,0.151466508,-0.113184054,0.115863538,0.014530243,-0.011539065,0.030800413,-0.19272579,-0.024676731,-0.115910789,0.009345112,0.02171319,0.385753622,-0.024737449,0.004564719,-0.02023461,0.379782554,0.088833077,-0.005580953,0.179959526,0.211248944,0.228624937,-0.009015194,-0.01830563,0.068390558,0.13457905,0.096278508,0.079033447,0.888170743,3.574567053,-20.09084387,3.627815247,0.629665014,3.59504851,0.000276184,0.003632891,-0.002068539,19.9250036,11.10032
